Temp,Temp2,Temp3,Temp4
23.37733082400506,25.419400882567544,26.918437955147677,29.72771221211994
28.93930159215918,29.941194367143048,30.862049077812213,31.95928696529781
32.51025598654366,32.571395179479865,30.43883572745667,31.060749069881854
32.1543166633465,33.054870873705376,31.65836743657312,32.58447380455343
32.592469520399554,31.784780687439653,32.18140749753872,31.683443752115146
32.67326721099821,33.17410256965561,32.58653364977581,30.48576047086168
32.03252578422735,32.636401758949695,30.355482561555554,29.583346865510467
31.687196478089724,29.47981857319373,28.806144993496414,28.83344931762559
28.73018646444809,26.57105526291397,26.84461626655132,27.319608568168047
25.80462290437845,26.48973862457165,25.075592768623046,24.45511038605193
22.33562462910596,23.1908098285717,23.83681174286152,22.351868490452045
26.70889400398329,24.025492191689047,24.725875595125537,26.22915520235273
24.23181250219184,22.82570691373964,25.63221325089915,27.37868636088302
28.070037471293745,28.396795685092837,29.52314251481552,29.239565376759373
30.259919530082456,29.55162886243397,27.9026636528825,28.336305872466383
30.3559921676908,30.861132312941013,29.77070996150808,29.741942720128066
30.72113390091281,31.230719219523785,30.563571582019264,30.036198778390204
30.090684302320405,29.864282264387345,29.687204166397667,28.903545091270704
29.65706296677159,28.213182469591107,28.079127986601534,28.203634320128284
28.05651410542782,27.788638404785424,26.81062602098894,29.73077014234488
28.12721224848403,26.458778244930205,24.278451166725095,25.611185361149328
24.880696562728374,25.27732728427142,23.26019758937632,23.954260975608207
23.558649810567243,25.50961304596421,24.216715968253045,24.50205893176739
23.331939881836597,25.319836738974228,25.03217527639519,23.270863137035672
25.2576154113782,23.16730490678554,24.355757589619422,24.684768850935964
23.735486660521637,26.022369067564803,24.694184831942884,25.01136987666265
27.288373180976947,28.546118526228824,24.282196543109578,27.19980840992904
26.30135402456623,25.768473196796503,27.480469121041168,26.00662649690313
26.259966757722868,28.22782866880022,26.93210707450979,25.756899829253623
28.460254223685745,28.10854600285155,27.957723487572032,25.74045581272554
25.54525902122613,27.569677461839827,26.157233637584504,25.93779837848159
26.66072868735063,27.183254349322983,28.495797660069023,30.24620344310346
26.527380047169835,27.686996772487213,26.891186166776908,24.15237560964098
23.69510428612585,23.781319201829096,22.279058034552676,23.004836901984355
22.8172950704436,23.66172438376858,24.33085021890432,24.982933260580857
25.419135722091205,23.805480060459814,23.82551603455141,24.447585826852016
22.77015091638043,24.288226646457133,23.448606882006896,22.84159944861113
23.905380709424016,23.19025138959307,23.188625362403062,24.178882175092244
25.99637064027077,24.602813852623743,24.898275718883543,27.366349232881294
26.68923297254917,28.418639852623013,28.50285360040702,28.06869468304819
27.54804970139073,30.51544167790613,30.04951491332206,31.627669352366883
31.254718520280065,27.550937678155183,30.25990465297968,31.573827138537503
30.4917862162936,32.45072470698666,32.264178921395334,30.070369879790192
31.031002955124244,31.853669632047687,29.74178784885469,31.64930456401017
30.120429926356024,28.33678405022482,29.25391275025692,31.47275451121885
27.69336895893631,28.071741576968986,24.513535296691064,25.038040911688896
23.755055280879592,21.77837041212685,24.549916464190044,24.71490509450636
24.110673150612445,25.52583704902088,23.84238533924849,24.71066988751853
25.39999126511298,25.62926962625174,26.082108727011512,27.24644898290316
28.319804996026413,28.347723979617125,28.298039349311622,28.714969166953104
28.32686631134312,27.96853288583731,29.154564378146777,29.673157821420908
29.173610481447835,28.98643080690498,29.512579085105592,28.89851333304133
29.413899556856613,28.87356196364462,29.46149296015541,30.73769829889221
29.074537632591007,28.415312072520265,30.5680505739203,28.45598295783348
28.2582064939881,28.69762106481711,28.22149776152086,24.820186633774203
28.52035052934409,27.66105719215041,27.41647669592028,26.59908462375241
27.017905631593404,29.217321440270734,27.43161650816409,27.15088086770633
25.875368905870648,24.438326723677687,24.70747452567661,26.352333875126558
25.762515740497,26.163661525489783,25.08354367928705,26.015373080025064
23.06796283459592,23.72801186334744,23.072566394725545,24.812740857022867
23.77800641498832,24.49544640193788,24.65589073666315,26.185030448378672
29.18787255755367,27.96917809720375,29.295928578094895,30.964648248870198
30.738301393442768,32.7725232689075,31.349255290959047,32.421991441612285
33.21756334228045,33.509141881437124,32.23003425394713,32.97041144259395
32.96306804633349,34.84752739809816,32.503749171953736,33.75625241076171
31.13303001425467,32.745214409466314,31.76854566142556,32.45723993264501
33.643064017467324,34.11618552374965,31.895263268126826,32.109872796106934
32.70055130505079,30.16071054151648,32.627836384253634,31.881651194407716
31.96360903968988,29.041305332547346,28.12394987384284,26.69545273261626
25.166920083655636,24.92340225967118,24.39925180319984,25.26752873407023
22.80115235987864,24.962795303130505,23.780356129120264,23.69602963394292
25.49549018950305,26.838723174413907,22.46043158352509,23.388800579863435
24.59167248436947,23.403237823006727,24.28779690172004,24.653452989320535
22.9785775321288,27.6097424758468,27.37688834184629,27.998907927233198
24.717430813040544,26.0330203873722,26.603908049745552,24.465464678634685
25.00279634220175,24.283753204271758,24.6059277974968,26.58484148092092
26.276050831722877,24.672046503723543,26.69433212126909,25.104758853377007
25.117208408429377,26.148947042316287,26.53247073533702,26.14161186980612
27.865709776570053,25.852933033965435,25.381657474315453,24.549973341067545
26.82175961099811,27.576687654277908,26.925235168248488,27.74976265430365
26.74934295302218,25.401666859935847,25.361067547160097,26.40685111837868
26.04273242123598,26.7003478805139,25.587848406069924,25.131177228332827
26.466670271340107,23.924429607254687,23.49199961116035,24.51114776877246
23.743622910447524,24.38312189524685,23.519031630884715,27.076974734417057
26.811172909509104,24.83067026477149,24.61623680890281,26.405977722417504
26.28684080921876,30.054309304996472,29.087030015842306,28.71660506130089
30.53347549704149,31.963732649518207,29.38262150596684,31.52046524156112
30.642641189447083,31.17528984493609,32.251625247112855,32.53043794176096
30.20254537691352,30.57584237905374,30.653803475134445,30.460260534081524
30.033105836389712,30.301430195612305,31.1288955701292,30.082563760147693
30.316781436399346,30.574763316078347,31.138064888863795,29.31022176652059
29.9754912060787,29.266332933356697,28.1418319867308,28.24269978263693
27.408728644973035,26.629943769238736,25.964212162891087,26.209967212510083
24.952805237779067,25.77763320420858,26.460562392345707,26.382070157985677
25.66953246462218,24.759807065006058,25.57549739898844,24.39935399522527
22.31302357536805,23.69685996850044,23.22532571870542,26.76070349800712
23.5201689726821,25.579124754658054,24.20922748703959,25.7998690155458
26.25265128066988,31.243985696149995,29.618789131219284,31.95101881700719
30.66397031332986,31.335183259133245,33.30446361354197,30.985216983634054
32.209143954641945,32.72731688160884,31.03249084074461,33.58620823062691
34.01607697286132,34.96154211272442,32.73760326356791,30.319315493302177
31.91757951101525,33.30600225812652,31.867777688881542,32.40313297904003
31.541327710258155,33.311732496554704,30.855128732653547,32.86401101453491
31.75168080234905,31.697178412804167,30.15283039910172,29.089531292466464
29.91800106111434,27.316587827031093,28.12084744832409,27.71258676636373
27.884224248284013,28.54974863030429,24.563029396133103,25.799467283689907
25.57128890150795,21.96863096758058,23.82653487542936,23.23724475559128
25.53683495123265,24.8363115348415,24.64788435989036,23.283051100995785
24.740511651705443,24.43965413772216,25.66476969785537,27.842655728501384
29.13689953593936,28.19669699938739,28.125615641688317,26.66935746704716
27.74641138501063,30.039597116986787,29.93660429800164,28.418828383045216
28.051255245037435,27.33412364104458,27.47935912905125,27.76892950732825
29.038929252194865,29.249637431631943,26.30005323742906,27.60124339900061
26.772163727129072,28.394965506754332,28.909687939918463,26.5327102513686
27.977147331992555,26.8899006816486,26.384674254126598,26.41766350900415
26.219355721459596,27.29193171184684,29.27248679206808,27.592366473710563
26.926936008553422,25.788033088978946,25.709706887294903,25.698985785661545
24.162080955594853,23.234187188729692,25.489967263640853,23.757072737097943
23.880813114630985,23.19079924873784,22.31291106025658,23.444327166285436
26.394230023432637,24.52517293478956,24.86469347985067,24.72681811688411
23.733170067906684,25.434203244191377,24.515945489582776,23.70513888833109
21.85307334267008,22.94247133696905,24.283206264685617,25.66399959301472
27.37121448374601,28.706311712016667,23.19065036186449,23.95624807992134
24.46878218626857,25.567323715880462,23.71934872364219,25.64397799846954
23.309812651326745,25.041228286758116,24.99081409625226,23.30327239342977
25.970264786011672,25.63653576413411,25.56236284199749,25.578395367504363
25.138365058253623,26.798080081592367,26.061413954915576,27.09104806754435
24.64567912530339,26.029060418119336,29.178765125004453,27.89893314719183
28.47871798227417,24.93348897022261,24.88155756097656,25.41703947451052
24.559677970551505,24.97970098197641,24.525891353009136,24.34885545020929
23.754820772942324,24.82280821677347,25.7964796953506,25.71454866909118
21.2032480447976,22.940469430450698,25.800069867073784,26.02094097158793
23.33309112036124,24.2773730312006,23.94685757545165,24.664564041907
23.91546848612884,23.934282177852943,26.648331424836773,27.30316046460069
25.991886098220537,29.166084970084714,24.04598459362355,25.93247906989312
24.08549588932388,26.54335927236673,26.624010881069005,29.1178520109978
25.903330752600425,27.51311784490788,27.0958113845296,26.565102103627048
27.98874366912853,28.838725775247728,29.635944839608317,27.04267165207897
29.16243144310329,27.747004100587528,29.173559601662443,27.65479072027137
29.525881599800588,28.588498173872168,27.748647206525412,27.055018559170428
27.488987717650065,28.381638510738096,27.22657997384032,26.219742482921177
24.20161505722628,25.6295073900685,25.05889109038936,24.870064759355188
25.030383871261897,25.03690972371895,23.757672436003773,25.605763359550284
24.83585339980086,25.482340911865613,24.747954639141856,23.322175481295066
25.679442059196163,24.4232978866648,22.228754151668348,27.407283054632376
27.622483994502417,28.22406238657079,30.00396722615017,31.623736810743655
30.57259805994777,29.8601125224694,32.69028248325139,33.08976062251833
36.27731087665037,34.59682789475784,34.810370709937736,34.57455722085198
34.706436603652925,32.75772646692036,33.14794807056832,34.879746126455224
33.620329775852625,32.5246444938542,31.608281411912383,32.80990689301378
31.68374169014657,32.05083545420136,29.099331482463917,31.43191030801328
28.94092299822939,31.436076298741245,29.541450612246837,28.087860224976733
29.749846055206767,29.210824918201624,28.48302268688892,26.97607176387289
28.48059553988469,26.47388708167093,23.321381111821758,22.700410073779384
24.989614998917247,22.09129664867179,24.000424374905705,22.929770463873623
22.826737074845333,24.93632106496654,24.616883421906312,25.578154888184518
25.44715506164969,25.27064893282716,26.6660248094089,26.063319609567667
26.417290852835485,28.69435214475652,26.90152877760983,29.28947996633104
27.298715789168902,28.29390402815013,28.95499041585655,30.498810430347717
30.7385068108982,31.325475102297027,30.16863955728382,32.286132704653845
29.72184946718357,31.858818688029643,31.08960090683622,31.840608987030983
30.46772436928193,34.17019557610125,31.87099789802484,33.01921306165107
34.19731437793376,32.112006171907865,32.43667144332762,31.643329109644142
32.805564530114296,34.4106130136804,29.823616012505244,31.91072185566533
31.22268753098495,29.373477402365584,29.679907331957555,27.33548657921205
25.226816482273108,24.96778836075843,24.976221325863232,24.2454303230682
25.71575162662721,22.43417937881051,23.91426403264703,24.93683590835256
24.84092193632721,26.672846241961206,25.254639279510076,25.25873133330648
23.26070254091981,25.29364407118974,24.25472905502544,24.569614894854457
24.74172352425596,24.06295519764611,26.53318223593049,25.57622406928513
25.8300953586746,25.77539061751645,27.755492564058315,27.791670914066984
26.468831042296628,27.468257184709284,28.866485823853733,28.5881433930675
31.37888599734657,29.05243452946808,30.9860659165822,31.66882204509592
30.512714842243707,32.06218280985932,30.785762451454616,32.058652059333
31.43286427568127,32.510467761910135,31.754988960657265,30.89147021599656
33.565134806969134,32.30962653526424,31.66173484865814,31.68573303028745
31.64055243295617,27.93644815537266,29.76429761194126,27.073209101030816
26.834910233260707,28.09741022301966,27.81512662608324,27.332457403216434
26.91309372311004,23.58839796604226,26.35768739569641,24.087483043640024
22.00154984707721,22.621152856914303,21.546750361558797,24.52356350296876
23.165970588408435,21.914975878707125,21.19198251666619,23.843165641486824
23.243960805446367,22.95467832992129,24.556047653746763,26.41470628404426
25.98862973811555,25.84116392190117,26.743085681760853,26.811364106916717
27.51793139570706,28.74837501514259,28.626496073100515,30.57051361824021
28.82528173104388,29.78449815720365,31.827023990581765,31.965372324255465
27.598934319926425,30.2554586374865,30.60205120650077,31.64981484867699
30.53001351479549,32.21980056931473,31.59537536400529,31.996347763792087
30.861582824266744,29.862345310207573,32.14445000579427,30.80478906366348
31.112932525582856,28.860808925999347,30.65645109187705,28.48966371740987
27.62088934307159,26.505895040720294,26.311821870585813,26.598512400473496
25.55049448171013,25.043698632133136,23.83465492481299,24.046665758572672
24.17588671699587,24.56296287744434,22.5097854353714,22.90076379420482
21.65899600780332,22.88481825616581,22.400377288475585,22.37608911890474
22.58943809409502,22.805714653523548,22.747180814929724,25.04409005205226
26.28275904083956,26.427414987476052,26.86631900211938,25.036814870414897
28.02368860699137,26.53648866911839,26.44573454680763,28.881492753857607
27.807078324382875,26.931014628452434,28.19338575080849,28.751026228704404
29.64375993971968,30.95939787052368,29.79787341004478,31.02209653939736
29.98451617966752,30.4730061596226,32.57456385031833,31.584386922697725
30.347131475553837,31.970889378071448,31.831232704901048,30.04733268483342
29.343177835220644,29.20323396764064,28.46907654935585,28.533089890646387
28.15386666166124,26.304771980414163,25.57455802469762,24.85330168176235
22.91878421938253,23.56541249942975,23.519628897219533,23.595261299366385
24.10190999711582,24.97912170084589,24.66446573287779,24.635381013730157
25.82524808450476,26.30998600473456,27.631988767064247,25.087761971091503
27.751118758585196,27.61048099093832,27.44126285735116,29.801125620563777
27.99670394407073,28.139030942357817,29.36000902166317,28.390587954792725
26.089827776677318,28.06165826338348,30.253175332838524,28.59209439563687
29.351736168903773,27.36439699916276,27.65356215865407,27.50902525688491
27.7063988184628,28.005209092098468,27.982823113397828,26.653089663703405
26.46653625176277,26.45441415962433,27.416477019940167,27.37339461405065
27.42901805438602,26.102469579885597,27.863514491793453,29.461450091416975
26.67516336839304,28.779689836006494,27.271820633127348,25.084758945498358
25.79025207324086,23.33321873003345,22.997359751103865,20.526044126596517
21.886950792291127,23.23330925240102,23.49993034006185,25.22285472018377
22.822570201230278,24.100912130723845,24.00977741604285,23.452271821592436
24.17235121730648,26.12330649022948,23.514104303369773,23.515165905411887
24.91502353972105,25.20466097625483,23.7964595287764,23.048893498128717
26.93904270434755,27.02462395251309,24.096276611906397,26.98398445614996
26.29851885749587,25.16796354408597,26.89004118264089,28.333865193660408
27.65456518635381,27.991617189161584,26.378812173168445,27.434627028320875
27.21359433937489,28.03776261562234,28.7914382803356,27.325100269543576
29.05271216106621,26.690261165867867,29.84162212203172,27.97417750287993
27.28287119392759,29.62879531857841,32.65414928745866,31.131657711037175
30.579129324130392,31.138847128144302,28.60630531647543,25.648095617115544
27.860260119168927,26.48455311109116,25.78664298613151,26.761608887372446
24.73856219420748,24.04249978887979,24.082586692840103,24.172795188604507
23.834709105874783,23.605743676985607,21.002889302921137,20.6006011990428
23.33513689925285,21.2405909320282,22.28884297724764,21.130375022779653
21.790319081886683,26.1919739001184,23.43008599494305,24.9308316950164
27.05945926276034,25.770093295075995,24.49250691205951,26.12915174985506
26.83742761660238,25.539096135814315,26.04154130183419,26.38762008136633
27.19297948250184,27.457851291797517,28.101865540229014,28.43698528164617
28.073850499239818,28.26439973977672,30.273914663757665,30.041761821544643
30.491479628475798,29.740573205442367,30.102111498583437,28.79671890148656
30.544115930602462,30.64005040470405,28.65238178799961,30.751930643719717
28.10548210318061,29.34195952050212,27.09726252255363,27.24185191425115
28.386288858421903,27.97967222334452,25.775514324027288,25.79020930579333
24.849039101992304,24.279294525773377,26.132751957800195,23.571254346278327
22.8802025269724,23.530674428294244,22.91871738666861,23.554528992777737
24.04602867660684,24.853570610660555,25.356229351756507,28.536666134870792
29.13840460838331,29.53252493127284,30.22568049178444,33.107599683240494
32.736543200259064,30.47958932318222,32.2553843760846,32.69574005743745
33.25934619003611,33.33361487344742,34.64246124408971,35.975932592060005
35.110523631703806,33.48983529846131,34.5033699470111,34.87659466288826
34.722505436378015,35.42310900584137,36.88841425470216,35.27503030967899
35.07557664142186,34.20476896249131,34.274800692790684,34.933189729005726
33.11001068450297,33.40182988473186,31.686641502210964,30.90696375750604
30.37477908784476,28.95790646695301,29.18668026502555,28.10470028477013
26.751816831625767,26.03901171957089,27.309946494789145,27.61551484407531
25.90496604790137,25.369579708586127,22.44792216914123,23.699379209754134
23.479797709083755,21.97151690594717,21.900021576272625,21.770749894774923
21.81136893705541,21.49218758123025,21.762289111751038,23.691257826784085
22.70675408275215,25.166447143683147,23.67150874293435,24.721279017872952
26.902772727016963,28.29472106946926,25.478865808040325,27.39179375564091
26.280629151838127,26.252953264698924,28.29739375004181,26.786579364084425
26.871332706269683,26.97577639225412,25.818234382650896,26.91129084926176
27.617708212684786,27.182517941922814,26.27449290829026,26.44829395227252
26.826832298863174,28.47033217832924,28.03106025626212,26.07947342249105
26.390623526346733,24.74145661620932,29.317375266384143,27.10285291221137
28.294273567953056,26.33236552233548,24.45539154308867,25.552412943947516
23.384636374927656,24.05221474769884,26.80651767503964,23.40632547276885
23.1183783985905,23.961076104823466,23.587241861476183,24.80067936829026
23.59700139570251,22.905041210236163,24.58911544615218,25.046301826006214
25.361235646793183,24.0353644846897,25.614340804701147,25.1290340372646
22.88168470448284,24.0779165952459,24.4052410359513,26.60226760588976
26.555672001479024,27.839295223842413,27.276613994177747,26.863176654953545
26.466606906742108,27.437473881552023,30.161008323607625,28.85907485947874
28.666921155987744,27.241934803019955,30.583991938615338,30.878198905398676
29.79692652500516,30.79771068707737,30.94633013914322,30.486565528249297
32.79923181086194,32.098254408264054,32.83867445318126,31.47009814872393
31.613309307359277,31.27173202284181,32.02289083918871,32.88237501878123
31.69953396282354,30.042439837857817,30.882676710301737,26.279487501167225
25.699770976982588,24.79342199764409,25.34174101088827,24.639228402977512
23.79716637226065,23.97611865761628,21.09556516739477,21.68480754548173
24.165605473883275,25.17756195321127,25.062739964968102,24.015891620390725
24.424266373003157,23.75313798217635,23.50550015405117,23.90653189632441
23.16548858526692,26.67040018409317,26.63651876150103,27.3405445019371
25.375794694476905,26.64287018537839,26.43229420621168,27.048676188575968
26.642134058281737,27.527743166802704,27.580130491037902,27.48437131637067
28.844384027691667,28.137206608750265,29.78977300592747,29.00098801039365
26.778244101053676,28.10354012339093,31.086285069430605,29.45760401984418
30.101824888289663,30.46973644127512,31.17780414418169,29.50091953633428
30.351414872105902,30.841831056669093,30.347984478450662,28.856788264903724
27.17069197503359,28.221530891667804,28.10163668990688,27.661922211976066
27.1075970540144,26.730282079790417,25.85165576877598,25.745917494420613
24.069841791057662,23.777322499885592,24.34724753782316,24.73988863377184
24.142570184475787,25.215570782472597,26.026443581815627,23.823490293396222
24.677814050708708,24.12197772173027,23.357752211478942,28.12582182092663
29.561446806115296,28.62685599891778,29.382504348884854,30.99938388373604
31.185309278670744,32.00009472181602,34.70637860960708,32.99134293606313
33.69935331356464,35.81987280129517,35.965159443370005,34.478015869829385
36.07448379719487,33.90054668772255,34.73412720429204,35.19624781933996
33.01413064034919,33.33313117552425,32.88176639154962,30.97938161857688
31.650645471766836,31.08795777859997,29.720878428569694,30.841519907539396
29.54826070642807,28.586354529260248,30.08785476233513,30.322462783001665
29.89886592140396,30.25927097199133,28.59126562833015,25.98996949055976
25.671111281808795,22.544898704211068,22.725464491406093,24.810956611069187
25.620158102868903,23.752334832855578,24.152949197752346,22.469875781202624
24.239342015357305,23.86872296697903,24.988150255420525,23.537056004043905
23.403653068973625,25.264878938798603,24.6560907225176,25.822930720979453
25.74551882134298,27.461721426926275,26.073340021528697,26.49158509162049
25.442207373416284,29.106748975314087,26.196468478311974,27.763564479459195
26.897607174341093,26.87961154327933,27.45947851085436,26.896591216924215
26.50214566745602,27.54931453148929,28.81456135641991,26.910848388772912
28.693765938288628,25.338104302102693,26.66724454072088,28.04303717841927
27.85336559272654,27.05766186940667,28.87355689879434,30.06183660339288
28.91269712099937,28.224586792016503,31.039146436224843,30.083823732805858
29.61359049778093,28.01517559349797,26.83415336911116,29.239566238254437
27.010386577915504,24.708064961369576,26.74062905547701,25.73786923115937
23.81060183449111,24.22521022791214,23.279240946962897,26.194673000795024
23.752599412678595,25.718006143725795,23.448665037238637,24.127217330393165
24.393510481209656,23.637134249169243,26.106833714508756,27.72272060222076
30.26712552861085,26.79234281027163,27.63601710434583,29.592952393519365
27.620151850631224,28.603397706116617,27.93702075812673,28.2358192764986
28.213113642833896,27.273042299996742,29.1146081114098,28.131795115071363
30.63088614551029,30.291585203438576,30.176708933663207,31.524920262028665
30.53614720270121,30.86120055411927,29.87683543995308,29.575199604157223
30.670797381908496,30.09605649467925,30.086848033019077,31.52356959355865
30.872095531129485,30.17104904287911,29.67741958169505,30.46021105797978
29.94104704924043,29.56496851542521,29.31589161039821,28.932140294787587
25.528661069022213,27.72945297409909,24.64574536980675,26.76911955899161
24.47987491381077,22.490395525635723,22.882699300061155,25.44354463000481
23.611618748617968,24.796113143559623,23.519448162668468,25.18507090962671
26.044791131800647,26.20552556157014,26.939540948080868,28.520840281033465
27.246820199183965,27.466755068899463,28.55265434043081,30.08416376274945
28.662541621266715,31.114809926657625,29.3958116083836,30.915685262251863
30.413347554821087,31.66249849543313,30.26268240835351,30.253818797028572
33.248732734903044,33.36088188629612,33.433210638163004,31.98491034716463
31.768084941031397,31.639844633236105,30.783526644008138,31.02986433174497
31.707776646499013,32.005377011226,31.299042250370785,29.83351678459644
31.49719114479944,30.636110933427776,31.88615844325978,31.393139357420807
30.18208758761481,30.26513985489273,29.65800480765004,26.52299334956516
26.528021268866446,23.04555060344452,26.36709547313308,25.718898286009704
24.783686689360067,24.119171568539343,23.110300315546237,22.6798029852925
25.76064723957296,24.125123151270326,24.018293029092924,25.46471916866053
